city,date,AQI,quality_level,PM25,PM10,SO2,CO,NO2,weather,wind_direction,is_rain,week
江门,2018/3/15,58,良,38,61,9,0.9,46,阵雨~多云,无持续风向,1,4
江门,2018/3/16,105,轻度污染,50,80,11,0.8,37,多云~阴,无持续风向,0,5
江门,2018/3/17,44,优,28,44,8,0.6,23,阴~多云,无持续风向,0,6
江门,2018/3/18,44,优,25,44,7,0.5,20,阴,东南风,0,7
江门,2018/3/19,48,优,28,48,7,0.6,24,阵雨~大雨,无持续风向,1,1
江门,2018/3/20,52,良,9,24,7,0.7,23,阵雨~晴,北风,1,2
江门,2018/3/21,70,良,17,40,10,0.7,35,晴,无持续风向,0,3
江门,2018/3/22,100,良,36,59,13,0.7,51,晴,无持续风向,0,4
江门,2018/3/23,107,轻度污染,47,85,13,0.8,44,多云,无持续风向,0,5
江门,2018/3/24,65,良,43,79,12,0.7,36,多云,无持续风向,0,6
江门,2018/3/25,56,良,35,62,12,0.7,39,阵雨~多云,无持续风向,1,7
江门,2018/3/26,95,良,46,82,14,0.8,44,多云,无持续风向,0,1
江门,2018/3/27,118,轻度污染,47,79,12,0.9,50,多云,无持续风向,0,2
江门,2018/3/28,107,轻度污染,44,73,12,0.7,22,多云,无持续风向,0,3
江门,2018/3/29,70,良,33,55,9,0.6,21,多云,无持续风向,0,4
江门,2018/3/30,109,轻度污染,39,62,15,0.7,29,晴~多云,无持续风向,0,5
江门,2018/3/31,100,良,18,43,11,0.5,26,多云~晴,无持续风向,0,6
江门,2018/4/1,96,良,30,53,11,0.5,17,多云~晴,无持续风向,0,7
江门,2018/4/2,85,良,35,61,11,0.6,18,多云,无持续风向,0,1
江门,2018/4/3,70,良,31,57,10,0.5,18,多云,无持续风向,0,2
江门,2018/4/4,58,良,24,51,10,0.5,15,多云,无持续风向,0,3
江门,2018/4/5,41,优,20,40,8,0.5,10,多云,无持续风向,0,4
江门,2018/4/6,48,优,15,48,9,0.6,19,阵雨,北风,1,5
江门,2018/4/7,79,良,26,108,9,0.6,31,多云,北风,0,6
江门,2018/4/8,124,轻度污染,46,109,15,0.7,46,晴,无持续风向,0,7
江门,2018/4/9,83,良,48,94,11,0.7,28,多云,无持续风向,0,1
江门,2018/4/10,64,良,30,56,9,0.6,16,多云,无持续风向,0,2
江门,2018/4/11,50,优,26,50,10,0.6,18,多云,无持续风向,0,3
江门,2018/4/12,31,优,16,31,7,0.5,13,多云,无持续风向,0,4
江门,2018/4/13,28,优,16,28,7,0.5,11,多云,无持续风向,0,5
江门,2018/4/14,27,优,15,27,7,0.5,17,多云,无持续风向,0,6
江门,2018/4/15,34,优,14,34,8,0.7,27,中雨~阵雨,无持续风向,1,7
江门,2018/4/16,58,良,25,65,7,0.6,41,大雨~阵雨,无持续风向,1,1
江门,2018/4/17,84,良,45,99,12,0.8,47,阴,无持续风向,0,2
江门,2018/4/18,77,良,50,84,15,0.9,43,多云,无持续风向,0,3
江门,2018/4/19,77,良,36,70,12,0.8,33,多云,无持续风向,0,4
江门,2018/4/20,55,良,29,59,10,0.6,24,阵雨~多云,无持续风向,1,5
江门,2018/4/21,49,优,23,49,8,0.5,19,多云~阴,无持续风向,0,6
江门,2018/4/22,42,优,21,42,7,0.5,17,阴~多云,无持续风向,0,7
江门,2018/4/23,32,优,18,32,8,0.5,17,阵雨,无持续风向,1,1
江门,2018/4/24,48,优,21,40,8,0.8,38,中雨~阵雨,无持续风向,1,2
江门,2018/4/25,59,良,33,57,14,0.9,47,多云,无持续风向,0,3
江门,2018/4/26,89,良,56,102,12,1.2,71,阴~中雨,无持续风向,1,4
江门,2018/4/27,94,良,64,137,12,1.2,75,阵雨,无持续风向,1,5
江门,2018/4/28,70,良,44,82,13,1.2,56,阵雨~多云,无持续风向,1,6
江门,2018/4/29,48,优,27,48,8,0.7,18,阵雨~多云,无持续风向,1,7
江门,2018/4/30,49,优,25,49,7,0.6,15,多云,无持续风向,0,1
江门,2018/5/1,30,优,18,30,7,0.5,13,多云,无持续风向,0,2
江门,2018/5/2,35,优,17,33,7,0.5,16,阵雨,无持续风向,1,3
江门,2018/5/3,105,轻度污染,26,48,10,0.7,24,中雨,无持续风向,1,4
江门,2018/5/4,44,优,21,37,8,0.9,35,多云,无持续风向,0,5
江门,2018/5/5,46,优,18,43,7,0.5,15,多云~阵雨,无持续风向,1,6
江门,2018/5/6,34,优,16,34,6,0.5,12,阵雨,无持续风向,1,7
江门,2018/5/7,27,优,10,23,6,0.5,13,阵雨~大雨,无持续风向,1,1
江门,2018/5/8,52,良,19,40,8,0.8,41,阵雨~大雨,无持续风向,1,2
江门,2018/5/9,59,良,26,43,9,0.9,47,大雨~大到暴雨,无持续风向,1,3
江门,2018/5/10,43,优,22,40,7,0.7,34,阵雨~中雨,无持续风向,1,4
江门,2018/5/11,47,优,22,47,7,0.7,27,阵雨,无持续风向,1,5
江门,2018/5/12,46,优,23,46,8,0.6,17,阵雨~多云,无持续风向,1,6
江门,2018/5/13,36,优,16,36,7,0.7,21,多云,无持续风向,0,7
江门,2018/5/14,36,优,16,28,6,0.5,15,多云~晴,无持续风向,0,1
江门,2018/5/15,32,优,13,24,7,0.5,12,晴,无持续风向,0,2
江门,2018/5/16,30,优,13,26,7,0.5,11,多云,无持续风向,0,3
江门,2018/5/17,26,优,13,26,7,0.5,12,多云,无持续风向,0,4
江门,2018/5/18,37,优,15,29,7,0.5,13,多云,无持续风向,0,5
江门,2018/5/19,43,优,16,29,7,0.5,13,多云,无持续风向,0,6
江门,2018/5/20,37,优,14,26,7,0.5,11,晴~多云,无持续风向,0,7
江门,2018/5/21,38,优,13,27,8,0.5,14,晴~多云,无持续风向,0,1
江门,2018/5/22,55,良,12,25,9,0.5,12,多云,无持续风向,0,2
江门,2018/5/23,104,轻度污染,16,34,8,0.6,12,多云,无持续风向,0,3
江门,2018/5/24,49,优,13,25,8,0.5,11,多云,无持续风向,0,4
江门,2018/5/25,41,优,12,24,8,0.6,14,多云,无持续风向,0,5
江门,2018/5/26,31,优,13,25,7,0.5,14,阵雨~多云,无持续风向,1,6
江门,2018/5/27,33,优,12,29,6,0.6,18,阵雨~多云,无持续风向,1,7
江门,2018/5/28,77,良,19,41,11,0.7,28,中雨~晴,无持续风向,1,1
江门,2018/5/29,68,良,20,39,12,0.7,23,多云~晴,无持续风向,0,2
江门,2018/5/30,39,优,14,23,7,0.5,10,晴~多云,无持续风向,0,3
江门,2018/5/31,47,优,10,23,8,0.5,11,多云,无持续风向,0,4
江门,2018/6/1,81,良,13,27,8,0.5,12,雷阵雨~多云,无持续风向,1,5
江门,2018/6/2,48,优,25,34,7,0.6,19,阵雨,无持续风向,1,6
江门,2018/6/3,109,轻度污染,24,38,6,0.6,17,雷阵雨~阵雨,无持续风向,1,7
江门,2018/6/4,47,优,19,33,7,0.6,23,雷阵雨~阵雨,无持续风向,1,1
江门,2018/6/5,39,优,13,24,5,0.7,31,大雨,无持续风向,1,2
江门,2018/6/6,47,优,13,29,5,0.7,37,大雨~暴雨,东风,1,3
江门,2018/6/7,34,优,11,19,5,0.6,27,暴雨~大到暴雨,东风,1,4
江门,2018/6/8,36,优,9,17,5,0.6,12,暴雨,南风,1,5
江门,2018/6/9,36,优,11,26,8,0.6,19,阵雨,南风,1,6
江门,2018/6/10,123,轻度污染,27,55,10,0.8,24,多云,无持续风向,0,7
江门,2018/6/11,190,中度污染,41,72,15,0.9,33,多云~阵雨,无持续风向,1,1
江门,2018/6/12,93,良,22,32,8,0.7,14,大雨~阵雨,无持续风向,1,2
江门,2018/6/13,40,优,15,31,6,0.7,32,大雨~中雨,无持续风向,1,3
江门,2018/6/14,101,轻度污染,17,33,8,0.7,27,阵雨~多云,无持续风向,1,4
江门,2018/6/15,79,良,18,34,8,0.7,27,阵雨~多云,无持续风向,1,5
江门,2018/6/16,126,轻度污染,18,42,12,0.6,28,阵雨,无持续风向,1,6
江门,2018/6/17,182,中度污染,28,55,13,0.6,24,雷阵雨~阵雨,东北风,1,7
江门,2018/6/18,68,良,21,30,8,0.5,9,多云,无持续风向,0,1
江门,2018/6/19,29,优,11,27,6,0.5,12,雷阵雨~多云,无持续风向,1,2
江门,2018/6/20,33,优,12,33,6,0.5,14,阵雨,无持续风向,1,3
江门,2018/6/21,37,优,15,34,6,0.5,13,阵雨~多云,无持续风向,1,4
江门,2018/6/22,28,优,14,28,6,0.6,18,中雨~阵雨,无持续风向,1,5
江门,2018/6/23,25,优,10,23,5,0.6,20,中雨~阵雨,无持续风向,1,6
江门,2018/6/24,25,优,10,20,5,0.5,14,中雨~多云,无持续风向,1,7
江门,2018/6/25,25,优,8,21,5,0.5,15,中雨~阵雨,无持续风向,1,1
江门,2018/6/26,30,优,12,28,5,0.5,14,中雨~多云,无持续风向,1,2
江门,2018/6/27,35,优,15,32,6,0.5,16,多云,无持续风向,0,3
江门,2018/6/28,39,优,13,28,6,0.4,11,多云,无持续风向,0,4
江门,2018/6/29,39,优,14,27,6,0.4,9,多云,无持续风向,0,5
江门,2018/6/30,32,优,13,32,5,0.5,11,多云~阵雨,无持续风向,1,6
江门,2018/7/1,34,优,13,31,5,0.5,11,阵雨,无持续风向,1,7
江门,2018/7/2,31,优,13,31,6,0.5,15,阵雨,无持续风向,1,1
江门,2018/7/3,34,优,14,34,5,0.5,12,雷阵雨,无持续风向,1,2
江门,2018/7/4,32,优,14,32,5,0.4,10,阵雨,无持续风向,1,3
江门,2018/7/5,31,优,12,31,5,0.5,13,多云,无持续风向,0,4
江门,2018/7/6,33,优,13,33,5,0.7,19,阵雨~多云,无持续风向,1,5
江门,2018/7/7,33,优,14,33,7,0.7,26,阵雨~多云,无持续风向,1,6
江门,2018/7/8,37,优,20,35,10,0.7,29,阵雨,无持续风向,1,7
江门,2018/7/9,38,优,14,28,10,0.5,24,阵雨,无持续风向,1,1
江门,2018/7/10,95,良,15,36,8,0.5,22,阵雨~多云,无持续风向,1,2
江门,2018/7/11,92,良,22,41,6,0.6,16,晴~多云,无持续风向,0,3
江门,2018/7/12,50,优,13,21,6,0.5,14,雷阵雨,无持续风向,1,4
江门,2018/7/13,26,优,8,15,5,0.6,20,中雨~阵雨,无持续风向,1,5
江门,2018/7/14,25,优,8,18,5,0.5,20,大雨~中雨,无持续风向,1,6
江门,2018/7/15,25,优,8,19,6,0.5,20,大雨~中雨,东风,1,7
江门,2018/7/16,34,优,12,28,7,0.6,24,多云,东风,0,1
江门,2018/7/17,125,轻度污染,23,51,9,0.7,30,阵雨,无持续风向,1,2
江门,2018/7/18,25,优,12,19,4,0.5,20,雷阵雨~阵雨,东风,1,3
江门,2018/7/19,41,优,13,27,6,0.5,21,阵雨,无持续风向,1,4
江门,2018/7/20,43,优,10,21,6,0.5,19,阵雨~多云,无持续风向,1,5
江门,2018/7/21,84,良,17,36,6,0.5,16,多云~阵雨,无持续风向,1,6
江门,2018/7/22,33,优,11,24,6,0.5,14,阵雨~雷阵雨,无持续风向,1,7
江门,2018/7/23,28,优,11,25,6,0.6,22,大雨~中雨,东南风,1,1
江门,2018/7/24,24,优,10,21,4,0.5,14,中雨~雷阵雨,无持续风向,1,2
江门,2018/7/25,30,优,14,30,4,0.6,18,阵雨,无持续风向,1,3
江门,2018/7/26,40,优,20,40,6,0.7,22,雷阵雨~多云,无持续风向,1,4
江门,2018/7/27,36,优,14,24,6,0.5,15,阵雨~多云,无持续风向,1,5
江门,2018/7/28,37,优,12,23,6,0.5,13,阵雨~多云,无持续风向,1,6
江门,2018/7/29,34,优,13,29,6,0.5,17,阵雨~多云,无持续风向,1,7
江门,2018/7/30,29,优,13,28,6,0.6,18,阵雨,无持续风向,1,1
江门,2018/7/31,31,优,14,31,5,0.6,16,阵雨~多云,无持续风向,1,2
江门,2018/8/1,35,优,12,25,5,0.5,13,阵雨~多云,无持续风向,1,3
江门,2018/8/2,33,优,11,25,5,0.5,11,阵雨~多云,无持续风向,1,4
江门,2018/8/3,36,优,14,36,6,0.7,24,多云,无持续风向,0,5
江门,2018/8/4,41,优,20,38,7,0.7,19,阵雨~多云,无持续风向,1,6
江门,2018/8/5,44,优,15,33,7,0.5,13,阵雨~多云,无持续风向,1,7
江门,2018/8/6,49,优,22,49,8,0.9,34,阵雨~多云,无持续风向,1,1
江门,2018/8/7,109,轻度污染,33,61,8,0.8,34,雷阵雨~多云,无持续风向,1,2
江门,2018/8/8,133,轻度污染,28,53,8,0.8,37,雷阵雨~阵雨,无持续风向,1,3
江门,2018/8/9,95,良,19,32,6,0.6,22,雷阵雨,无持续风向,1,4
江门,2018/8/10,30,优,10,20,4,0.6,24,大雨,东风,1,5
江门,2018/8/11,39,优,11,24,4,0.7,31,大到暴雨,东风,1,6
江门,2018/8/12,40,优,13,26,5,0.7,32,暴雨~中雨,东风,1,7
江门,2018/8/13,112,轻度污染,20,37,7,0.8,30,暴雨~大雨,东风,1,1
江门,2018/8/14,49,优,18,31,6,0.8,29,阵雨~大雨,东风,1,2
江门,2018/8/15,46,优,18,25,4,0.8,20,暴雨~中雨,东南风,1,3
江门,2018/8/16,39,优,18,30,5,0.8,31,中雨~阵雨,无持续风向,1,4
江门,2018/8/17,35,优,19,31,6,0.9,26,中到大雨~阵雨,无持续风向,1,5
江门,2018/8/18,40,优,19,36,5,0.9,20,中雨~阵雨,无持续风向,1,6
江门,2018/8/19,42,优,19,34,4,1,23,中雨~阵雨,无持续风向,1,7
江门,2018/8/20,83,良,27,51,6,1,24,阵雨~多云,无持续风向,1,1
江门,2018/8/21,155,中度污染,33,63,6,0.9,23,阵雨,无持续风向,1,2
江门,2018/8/22,107,轻度污染,20,36,6,0.7,22,雷阵雨~阵雨,无持续风向,1,3
江门,2018/8/23,71,良,22,43,6,0.8,18,雷阵雨~阵雨,无持续风向,1,4
江门,2018/8/24,196,中度污染,42,66,8,0.8,24,阵雨,无持续风向,1,5
江门,2018/8/25,145,轻度污染,34,59,9,0.8,23,阵雨~多云,无持续风向,1,6
江门,2018/8/26,133,轻度污染,34,59,10,0.9,26,阵雨~多云,无持续风向,1,7
江门,2018/8/27,44,优,20,31,5,0.9,21,阵雨,无持续风向,1,1
江门,2018/8/28,42,优,23,42,4,0.7,17,大雨,无持续风向,1,2
江门,2018/8/29,31,优,12,21,4,0.6,15,大雨~大到暴雨,南风,1,3
江门,2018/8/30,31,优,12,31,5,0.7,22,大雨~雷阵雨,无持续风向,1,4
江门,2018/8/31,33,优,17,33,5,0.6,18,阵雨,无持续风向,1,5
江门,2018/9/1,27,优,15,27,5,0.6,16,阵雨,无持续风向,1,6
江门,2018/9/2,27,优,14,27,6,0.6,17,阵雨~多云,无持续风向,1,7
江门,2018/9/3,30,优,14,30,5,0.6,15,阵雨~多云,无持续风向,1,1
江门,2018/9/4,60,良,18,35,5,0.6,14,阵雨~多云,无持续风向,1,2
江门,2018/9/5,51,良,19,35,5,0.6,14,多云,无持续风向,0,3
江门,2018/9/6,62,良,23,46,6,0.7,24,多云~阵雨,无持续风向,1,4
江门,2018/9/7,80,良,26,45,6,0.8,30,阵雨~中雨,无持续风向,1,5
江门,2018/9/8,52,良,24,41,6,0.8,23,雷阵雨~多云,北风,1,6
江门,2018/9/9,120,轻度污染,32,56,7,0.7,28,多云,无持续风向,0,7
江门,2018/9/10,95,良,32,58,9,0.9,33,多云,无持续风向,0,1
江门,2018/9/11,140,轻度污染,35,68,11,0.8,38,晴~多云,无持续风向,0,2
江门,2018/9/12,99,良,35,58,11,0.7,33,阵雨~中到大雨,无持续风向,1,3
江门,2018/9/13,41,优,16,28,6,0.6,24,阵雨~多云,无持续风向,1,4
江门,2018/9/14,144,轻度污染,27,58,8,0.8,35,多云,无持续风向,0,5
江门,2018/9/15,84,良,29,51,7,0.6,20,晴~阵雨,无持续风向,1,6
江门,2018/9/16,32,优,13,32,4,0.4,6,大暴雨~大雨,东南风,1,7
江门,2018/9/17,32,优,9,26,4,0.5,7,暴雨~中雨,东南风,1,1
江门,2018/9/18,28,优,12,27,5,0.6,17,阵雨~晴,无持续风向,1,2
江门,2018/9/19,58,良,18,41,6,0.8,24,多云,无持续风向,0,3
江门,2018/9/20,88,良,26,48,7,0.7,20,多云~阵雨,无持续风向,1,4
江门,2018/9/21,82,良,22,41,6,0.6,16,多云,无持续风向,0,5
江门,2018/9/22,99,良,24,46,8,0.7,23,阵雨~多云,无持续风向,1,6
江门,2018/9/23,36,优,18,33,8,0.6,18,多云~阴,无持续风向,0,7
江门,2018/9/24,90,良,20,37,7,0.8,20,阵雨~多云,无持续风向,1,1
江门,2018/9/25,45,优,16,32,5,0.7,18,多云,无持续风向,0,2
江门,2018/9/26,76,良,21,46,6,0.7,18,多云,无持续风向,0,3
江门,2018/9/27,75,良,29,55,6,0.8,26,阵雨~多云,无持续风向,1,4
江门,2018/9/28,49,优,28,49,10,0.7,30,多云~晴,无持续风向,0,5
江门,2018/9/29,115,轻度污染,27,50,8,0.7,28,多云,无持续风向,0,6
江门,2018/9/30,124,轻度污染,31,59,10,0.7,36,晴,无持续风向,0,7
江门,2018/10/1,127,轻度污染,34,63,10,0.7,41,晴,无持续风向,0,1
江门,2018/10/2,131,轻度污染,36,73,11,0.7,30,晴,无持续风向,0,2
江门,2018/10/3,143,轻度污染,39,73,12,0.7,35,晴,无持续风向,0,3
江门,2018/10/4,140,轻度污染,36,77,13,0.7,37,晴,无持续风向,0,4
江门,2018/10/5,159,中度污染,40,75,15,0.7,32,晴,无持续风向,0,5
江门,2018/10/6,143,轻度污染,37,67,12,0.7,37,晴,无持续风向,0,6
江门,2018/10/7,176,中度污染,60,100,15,0.9,52,晴,无持续风向,0,7
江门,2018/10/8,164,中度污染,50,78,11,0.8,22,晴~多云,无持续风向,0,1
江门,2018/10/9,139,轻度污染,39,68,10,0.7,18,多云,无持续风向,0,2
江门,2018/10/10,59,良,42,60,7,0.9,31,小雨,北风,1,3
江门,2018/10/11,49,优,22,38,7,0.9,32,阴~多云,无持续风向,0,4
江门,2018/10/12,58,良,35,60,8,0.9,46,多云,无持续风向,0,5
江门,2018/10/13,83,良,42,75,15,1,66,多云,无持续风向,0,6
江门,2018/10/14,61,良,37,71,10,0.9,44,多云~阵雨,无持续风向,1,7
江门,2018/10/15,43,优,24,43,6,0.8,28,阵雨,无持续风向,1,1
江门,2018/10/16,45,优,18,37,8,1,36,中雨~小雨,北风,1,2
江门,2018/10/17,55,良,18,33,7,1,44,小雨~阴,无持续风向,1,3
江门,2018/10/18,54,良,22,40,9,0.9,43,小雨,无持续风向,1,4
江门,2018/10/19,68,良,36,67,13,1,54,阴~多云,无持续风向,0,5
江门,2018/10/20,58,良,34,61,9,0.9,46,多云,无持续风向,0,6
江门,2018/10/21,69,良,25,46,8,0.7,20,多云,无持续风向,0,7
江门,2018/10/22,62,良,27,56,9,0.7,29,多云~阴,无持续风向,0,1
江门,2018/10/23,64,良,28,56,12,1,51,多云,无持续风向,0,2
江门,2018/10/24,83,良,38,82,15,1.1,66,多云~晴,无持续风向,0,3
江门,2018/10/25,82,良,40,76,12,1,38,晴~多云,无持续风向,0,4
江门,2018/10/26,59,良,37,67,11,0.9,38,多云,无持续风向,0,5
江门,2018/10/27,111,轻度污染,19,61,10,0.8,39,多云~晴,无持续风向,0,6
江门,2018/10/28,116,轻度污染,27,71,12,0.7,51,晴,无持续风向,0,7
江门,2018/10/29,85,良,34,69,18,0.7,54,晴,无持续风向,0,1
江门,2018/10/30,88,良,28,62,15,0.5,46,晴,无持续风向,0,2
江门,2018/10/31,95,良,27,61,12,0.4,31,晴~多云,北风,0,3
江门,2018/11/1,75,良,29,62,12,0.5,30,多云,北风,0,4
江门,2018/11/2,70,良,51,58,7,0.6,34,多云~晴,北风,0,5
江门,2018/11/3,52,良,32,47,6,0.6,40,多云,无持续风向,0,6
江门,2018/11/4,74,良,36,63,9,0.8,59,多云,无持续风向,0,7
江门,2018/11/5,80,良,44,85,14,0.9,60,多云,无持续风向,0,1
江门,2018/11/6,113,轻度污染,28,58,8,0.7,35,多云,无持续风向,0,2
江门,2018/11/7,101,轻度污染,48,87,11,0.9,49,多云,东北风,0,3
江门,2018/11/8,56,良,28,60,11,0.8,40,多云,无持续风向,0,4
江门,2018/11/9,79,良,34,70,12,1,63,多云~阴,无持续风向,0,5
江门,2018/11/10,102,轻度污染,63,118,11,1.4,83,多云,无持续风向,0,6
江门,2018/11/11,68,良,46,85,9,1.1,49,阴~多云,无持续风向,0,7
江门,2018/11/12,154,中度污染,51,99,10,1,46,阵雨~多云,无持续风向,1,1
江门,2018/11/13,78,良,28,56,11,0.8,41,多云,无持续风向,0,2
江门,2018/11/14,54,良,26,45,9,0.7,29,多云,无持续风向,0,3
江门,2018/11/15,50,优,24,50,8,0.6,27,阴~小雨,无持续风向,1,4
江门,2018/11/16,53,良,24,42,8,0.9,42,小雨,无持续风向,1,5
江门,2018/11/17,55,良,25,55,7,1.1,44,小雨,无持续风向,1,6
江门,2018/11/18,93,良,48,135,11,1.3,60,小雨,无持续风向,1,7
江门,2018/11/19,50,优,17,41,9,1,40,小雨~阴,北风,1,1
江门,2018/11/20,88,良,36,83,14,1.2,70,阴,无持续风向,0,2
江门,2018/11/21,85,良,46,98,14,1.3,68,中雨~小雨,东北风,1,3
江门,2018/11/22,47,优,15,39,8,0.8,29,小雨~多云,东北风,1,4
江门,2018/11/23,63,良,40,69,12,0.9,50,多云,东北风,0,5
江门,2018/11/24,90,良,64,101,15,1.1,72,多云,东北风,0,6
江门,2018/11/25,84,良,55,80,12,1,67,阴,东北风,0,7
江门,2018/11/26,60,良,35,57,7,1.1,48,多云,东北风,0,1
江门,2018/11/27,84,良,46,81,8,1,67,阵雨~小雨,东北风,1,2
江门,2018/11/28,101,轻度污染,54,92,9,1.1,82,阴,东北风,0,3
江门,2018/11/29,84,良,45,82,10,0.9,67,多云~阴,东北风,0,4
江门,2018/11/30,81,良,41,71,9,0.7,55,多云~阴,东南风,0,5
江门,2018/12/1,78,良,49,89,8,0.9,62,小雨~多云,东北风,1,6
江门,2018/12/2,57,良,35,63,7,0.8,38,多云,东南风,0,7
江门,2018/12/3,52,良,26,53,6,0.7,31,阴,东南风,0,1
江门,2018/12/4,89,良,33,66,8,0.9,48,多云,东南风,0,2
江门,2018/12/5,64,良,38,73,9,0.9,51,小雨,东北风,1,3
江门,2018/12/6,56,良,31,61,7,0.8,44,小雨~阴,东北风,1,4
江门,2018/12/7,43,优,15,35,7,0.9,34,阴,东北风,0,5
江门,2018/12/8,39,优,10,28,4,0.7,31,阴~小雨,东北风,1,6
江门,2018/12/9,35,优,13,26,4,0.8,28,小雨,东北风,1,7
江门,2018/12/10,43,优,25,43,6,0.9,32,阴~小雨,西北风,1,1
江门,2018/12/11,41,优,22,41,8,0.9,29,小雨~多云,西北风,1,2
江门,2018/12/12,40,优,24,40,5,0.9,30,多云,东北风,0,3
江门,2018/12/13,50,优,32,50,7,1,40,多云,东北风,0,4
江门,2018/12/14,57,良,32,50,7,1,45,阴~多云,西北风,0,5
江门,2018/12/15,63,良,42,68,10,1.1,50,多云~阴,东北风,0,6
江门,2018/12/16,51,良,31,51,6,1.1,36,多云,西北风,0,7
江门,2018/12/17,57,良,25,50,7,1,45,多云,东北风,0,1
江门,2018/12/18,89,良,46,76,12,0.9,71,多云~小雨,东北风,1,2
江门,2018/12/19,73,良,50,82,9,0.9,58,阴~多云,东南风,0,3
江门,2018/12/20,63,良,42,75,7,0.8,37,多云,东南风,0,4
江门,2018/12/21,52,良,31,54,6,0.7,30,多云,东南风,0,5
江门,2018/12/22,85,良,36,68,9,0.7,46,多云,东北风,0,6
江门,2018/12/23,54,良,33,58,7,0.9,43,小雨~多云,东北风,1,7
江门,2018/12/24,54,良,18,39,4,0.9,43,阴,东北风,0,1
江门,2018/12/25,87,良,46,92,6,1.2,69,多云,东北风,0,2
江门,2018/12/26,65,良,42,73,9,1.1,52,多云,东北风,0,3
江门,2018/12/27,57,良,24,51,8,1.1,45,多云~阴,东北风,0,4
江门,2018/12/28,50,优,17,43,5,0.8,40,阴~多云,东北风,0,5
江门,2018/12/29,38,优,15,35,4,0.6,30,阴~多云,东北风,0,6
江门,2018/12/30,56,良,36,61,7,0.7,32,阴~多云,东北风,0,7
江门,2018/12/31,52,良,36,46,4,0.8,31,多云~阴,西北风,0,1
江门,2019/1/1,53,良,37,47,6,0.9,25,阴,东北风,0,2
江门,2019/1/2,40,优,28,39,4,1,28,阴~小雨,东北风,1,3
江门,2019/1/3,60,良,36,58,6,1.2,48,小雨~阴,东北风,1,4
江门,2019/1/4,75,良,55,95,6,1.4,53,阴,东北风,0,5
江门,2019/1/5,61,良,40,71,5,1.2,43,阴,东北风,0,6
江门,2019/1/6,48,优,24,48,5,1.2,38,阴,东北风,0,7
江门,2019/1/7,83,良,53,115,8,1.4,64,阴,东北风,0,1
江门,2019/1/8,51,良,29,51,7,1.4,40,阴,东北风,0,2
江门,2019/1/9,62,良,34,62,6,1.5,49,阴~小雨,东北风,1,3
江门,2019/1/10,92,良,60,117,9,1.7,73,小雨,东北风,1,4
江门,2019/1/11,104,轻度污染,70,139,10,1.7,88,小雨~多云,东北风,1,5
江门,2019/1/12,72,良,39,77,7,1.4,57,多云,东北风,0,6
江门,2019/1/13,102,轻度污染,56,113,10,1.7,84,多云,东北风,0,7
江门,2019/1/14,85,良,57,102,8,1.7,68,多云,东北风,0,1
江门,2019/1/15,78,良,46,87,8,1.5,62,阴~小雨,东北风,1,2
江门,2019/1/16,49,优,21,44,6,1.4,39,阴~多云,东北风,0,3
江门,2019/1/17,56,良,36,53,7,1.4,42,多云,东北风,0,4
江门,2019/1/18,92,良,48,77,8,1.5,73,多云,东北风,0,5
江门,2019/1/19,106,轻度污染,73,123,11,1.5,91,阴~小雨,东南风,1,6
江门,2019/1/20,75,良,53,100,8,1.2,58,小雨,东北风,1,7
江门,2019/1/21,52,良,28,54,7,1.2,36,多云,东北风,0,1
江门,2019/1/22,85,良,63,89,8,1.4,40,晴,东北风,0,2
江门,2019/1/23,87,良,59,86,8,1.2,69,晴,东北风,0,3
江门,2019/1/24,103,轻度污染,77,111,10,1.4,73,晴,东南风,0,4
江门,2019/1/25,97,良,71,109,9,1.2,67,晴,东北风,0,5
江门,2019/1/26,69,良,48,67,8,1,36,晴,东北风,0,6
江门,2019/1/27,95,良,57,81,9,1,42,晴,东风,0,7
江门,2019/1/28,63,良,36,57,6,0.8,34,多云~晴,东南风,0,1
江门,2019/1/29,70,良,29,49,7,0.7,32,多云,东南风,0,2
江门,2019/1/30,63,良,30,48,5,0.7,26,多云,东南风,0,3
江门,2019/1/31,62,良,26,43,5,0.7,20,多云,东北风,0,4
江门,2019/2/1,40,优,25,34,6,1.1,21,多云~阴,东北风,0,5
江门,2019/2/2,50,优,33,50,6,1.1,25,阴~多云,东南风,0,6
江门,2019/2/3,45,优,26,45,5,0.8,12,多云,东南风,0,7
江门,2019/2/4,75,良,28,50,6,0.9,15,多云,东南风,0,1
江门,2019/2/5,45,优,30,45,4,0.9,9,阴,东南风,0,2
江门,2019/2/6,40,优,24,40,5,0.7,6,多云,西南风,0,3
江门,2019/2/7,31,优,17,27,5,0.6,6,多云,东南风,0,4
江门,2019/2/8,38,优,17,28,5,0.6,7,多云,东南风,0,5
江门,2019/2/9,34,优,17,34,4,0.6,11,多云~阴,东南风,0,6
江门,2019/2/10,31,优,13,31,4,0.9,20,小雨~多云,东北风,1,7
江门,2019/2/11,22,优,8,19,4,0.8,17,多云,东北风,0,1
江门,2019/2/12,37,优,24,37,6,0.8,21,多云,东北风,0,2
江门,2019/2/13,42,优,28,42,6,0.8,29,多云,东南风,0,3
江门,2019/2/14,39,优,20,30,5,0.7,18,多云~阴,东南风,0,4
江门,2019/2/15,28,优,15,27,5,0.6,21,多云,东南风,0,5
